<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,5,20200127,070000,1.10308,1.10319,1.10308,1.10313,0,0
EURUSD,5,20200127,070500,1.10313,1.10313,1.10301,1.10302,0,0
EURUSD,5,20200127,071000,1.10302,1.10308,1.10297,1.10303,0,0
EURUSD,5,20200127,071500,1.10302,1.10302,1.10295,1.10296,0,0
EURUSD,5,20200127,072000,1.10297,1.10298,1.10286,1.10287,0,0
EURUSD,5,20200127,072500,1.10284,1.10284,1.10265,1.10282,0,0
EURUSD,5,20200127,073000,1.10293,1.10293,1.10276,1.10277,0,0
EURUSD,5,20200127,073500,1.10277,1.10283,1.10266,1.10277,0,0
EURUSD,5,20200127,074000,1.10277,1.10277,1.10266,1.10277,0,0
EURUSD,5,20200127,074500,1.10277,1.10277,1.10265,1.10267,0,0
EURUSD,5,20200127,075000,1.10268,1.10272,1.10262,1.10268,0,0
EURUSD,5,20200127,075500,1.10268,1.10278,1.10266,1.10278,0,0
EURUSD,5,20200127,080000,1.10292,1.10301,1.10281,1.10292,0,0
EURUSD,5,20200127,080500,1.10292,1.10331,1.10291,1.10329,0,0
EURUSD,5,20200127,081000,1.10328,1.10339,1.10322,1.10339,0,0
EURUSD,5,20200127,081500,1.10338,1.10357,1.10326,1.10357,0,0
EURUSD,5,20200127,082000,1.10356,1.10358,1.1034,1.10342,0,0
EURUSD,5,20200127,082500,1.10339,1.10368,1.10339,1.1036,0,0
EURUSD,5,20200127,083000,1.10355,1.10355,1.10326,1.10332,0,0
EURUSD,5,20200127,083500,1.10333,1.10358,1.10326,1.10352,0,0
EURUSD,5,20200127,084000,1.10352,1.10375,1.10348,1.10352,0,0
EURUSD,5,20200127,084500,1.10353,1.10372,1.10352,1.10362,0,0
EURUSD,5,20200127,085000,1.10362,1.10363,1.10351,1.10356,0,0
EURUSD,5,20200127,085500,1.10353,1.10363,1.1035,1.10359,0,0
EURUSD,5,20200127,090000,1.10351,1.10374,1.10335,1.10341,0,0
EURUSD,5,20200127,090500,1.10341,1.10341,1.103,1.10301,0,0
EURUSD,5,20200127,091000,1.103,1.103,1.10257,1.10275,0,0
EURUSD,5,20200127,091500,1.1027,1.10296,1.10266,1.10287,0,0
EURUSD,5,20200127,092000,1.10287,1.10317,1.1028,1.10295,0,0
EURUSD,5,20200127,092500,1.10299,1.1032,1.10282,1.10316,0,0
EURUSD,5,20200127,093000,1.10312,1.10323,1.10307,1.10308,0,0
EURUSD,5,20200127,093500,1.10307,1.10325,1.10305,1.10323,0,0
EURUSD,5,20200127,094000,1.10322,1.10322,1.10305,1.10305,0,0
EURUSD,5,20200127,094500,1.10306,1.10323,1.10301,1.10311,0,0
EURUSD,5,20200127,095000,1.10316,1.10336,1.1031,1.10321,0,0
EURUSD,5,20200127,095500,1.10321,1.10322,1.10274,1.1028,0,0
EURUSD,5,20200127,100000,1.10269,1.10277,1.10173,1.10186,0,0
EURUSD,5,20200127,100500,1.10187,1.10202,1.10172,1.10187,0,0
EURUSD,5,20200127,101000,1.10186,1.10217,1.10177,1.10217,0,0
EURUSD,5,20200127,101500,1.10217,1.10228,1.10197,1.10214,0,0
EURUSD,5,20200127,102000,1.10215,1.10236,1.10209,1.10212,0,0
EURUSD,5,20200127,102500,1.10217,1.10224,1.10161,1.10163,0,0
EURUSD,5,20200127,103000,1.10166,1.10208,1.10152,1.10186,0,0
EURUSD,5,20200127,103500,1.10185,1.10197,1.1017,1.10178,0,0
EURUSD,5,20200127,104000,1.10182,1.10195,1.10177,1.10181,0,0
EURUSD,5,20200127,104500,1.10179,1.10208,1.10174,1.10207,0,0
EURUSD,5,20200127,105000,1.10207,1.10228,1.10196,1.10227,0,0
EURUSD,5,20200127,105500,1.10227,1.10228,1.10205,1.1021,0,0
EURUSD,5,20200127,110000,1.10208,1.10228,1.10205,1.10225,0,0
EURUSD,5,20200127,110500,1.10221,1.10227,1.10205,1.10208,0,0
EURUSD,5,20200127,111000,1.10212,1.10217,1.10185,1.10202,0,0
EURUSD,5,20200127,111500,1.10202,1.10213,1.10185,1.10192,0,0
EURUSD,5,20200127,112000,1.10186,1.10208,1.10186,1.10198,0,0
EURUSD,5,20200127,112500,1.10199,1.10228,1.10194,1.10226,0,0
EURUSD,5,20200127,113000,1.10224,1.10228,1.10217,1.10228,0,0
EURUSD,5,20200127,113500,1.10227,1.10232,1.10217,1.10221,0,0
EURUSD,5,20200127,114000,1.10219,1.10246,1.10217,1.10244,0,0
EURUSD,5,20200127,114500,1.1025,1.10276,1.10239,1.10258,0,0
EURUSD,5,20200127,115000,1.10259,1.10279,1.10257,1.10274,0,0
EURUSD,5,20200127,115500,1.10272,1.1029,1.10268,1.10283,0,0
EURUSD,5,20200127,120000,1.10289,1.10289,1.1024,1.10258,0,0
EURUSD,5,20200127,120500,1.10263,1.10268,1.10255,1.10264,0,0
EURUSD,5,20200127,121000,1.10266,1.10272,1.10239,1.10245,0,0
EURUSD,5,20200127,121500,1.10247,1.10248,1.10233,1.10247,0,0
EURUSD,5,20200127,122000,1.10247,1.10255,1.10236,1.10236,0,0
EURUSD,5,20200127,122500,1.10236,1.10238,1.10218,1.10226,0,0
EURUSD,5,20200127,123000,1.10226,1.10248,1.10222,1.10237,0,0
EURUSD,5,20200127,123500,1.10237,1.10247,1.10234,1.1024,0,0
EURUSD,5,20200127,124000,1.1024,1.10253,1.10227,1.1024,0,0
EURUSD,5,20200127,124500,1.10242,1.10246,1.10225,1.10227,0,0
EURUSD,5,20200127,125000,1.10227,1.10242,1.10227,1.1023,0,0
EURUSD,5,20200127,125500,1.10231,1.10248,1.1023,1.10246,0,0
EURUSD,5,20200127,130000,1.10246,1.10259,1.10241,1.10248,0,0
EURUSD,5,20200127,130500,1.10243,1.10253,1.10227,1.10238,0,0
EURUSD,5,20200127,131000,1.1024,1.10241,1.10219,1.10226,0,0
EURUSD,5,20200127,131500,1.10226,1.10229,1.10214,1.10222,0,0
EURUSD,5,20200127,132000,1.1022,1.10229,1.1022,1.10228,0,0
EURUSD,5,20200127,132500,1.10228,1.10237,1.1022,1.10236,0,0
EURUSD,5,20200127,133000,1.10236,1.10237,1.10213,1.10228,0,0
EURUSD,5,20200127,133500,1.10228,1.10248,1.10224,1.10224,0,0
EURUSD,5,20200127,134000,1.10224,1.10233,1.10213,1.10213,0,0
EURUSD,5,20200127,134500,1.10214,1.10224,1.10205,1.10222,0,0
EURUSD,5,20200127,135000,1.10222,1.10228,1.10217,1.10228,0,0
EURUSD,5,20200127,135500,1.10227,1.10255,1.10227,1.10236,0,0
EURUSD,5,20200127,140000,1.10233,1.10244,1.10226,1.10237,0,0
EURUSD,5,20200127,140500,1.10238,1.10248,1.10232,1.10243,0,0
EURUSD,5,20200127,141000,1.1024,1.10255,1.10239,1.10241,0,0
EURUSD,5,20200127,141500,1.10246,1.10257,1.10245,1.10246,0,0
EURUSD,5,20200127,142000,1.10246,1.10255,1.1024,1.10249,0,0
EURUSD,5,20200127,142500,1.1025,1.10264,1.10245,1.10262,0,0
EURUSD,5,20200127,143000,1.1026,1.10295,1.10256,1.10294,0,0
EURUSD,5,20200127,143500,1.10298,1.10316,1.10295,1.10301,0,0
EURUSD,5,20200127,144000,1.10297,1.10307,1.10288,1.10291,0,0
EURUSD,5,20200127,144500,1.10295,1.10301,1.10281,1.10296,0,0
EURUSD,5,20200127,145000,1.10296,1.10297,1.10269,1.10274,0,0
EURUSD,5,20200127,145500,1.10277,1.1028,1.10267,1.10273,0,0
EURUSD,5,20200127,150000,1.10273,1.10303,1.10249,1.10301,0,0
EURUSD,5,20200127,150500,1.103,1.10319,1.10292,1.10316,0,0
EURUSD,5,20200127,151000,1.10313,1.10321,1.10292,1.10293,0,0
EURUSD,5,20200127,151500,1.10292,1.10292,1.10243,1.10243,0,0
EURUSD,5,20200127,152000,1.10241,1.10256,1.10232,1.10255,0,0
EURUSD,5,20200127,152500,1.10258,1.1026,1.10243,1.10248,0,0
EURUSD,5,20200127,153000,1.1024,1.10249,1.10203,1.10211,0,0
EURUSD,5,20200127,153500,1.10214,1.10222,1.10192,1.10211,0,0
EURUSD,5,20200127,154000,1.1021,1.1023,1.10202,1.10216,0,0
EURUSD,5,20200127,154500,1.10212,1.10225,1.10202,1.10205,0,0
EURUSD,5,20200127,155000,1.10202,1.10203,1.10163,1.10166,0,0
EURUSD,5,20200127,155500,1.10166,1.1019,1.10157,1.10176,0,0
EURUSD,5,20200127,160000,1.10176,1.10229,1.10176,1.10229,0,0
EURUSD,5,20200127,160500,1.10222,1.10235,1.10202,1.10212,0,0
EURUSD,5,20200127,161000,1.10207,1.10215,1.1019,1.10192,0,0
EURUSD,5,20200127,161500,1.10192,1.10197,1.10163,1.10167,0,0
EURUSD,5,20200127,162000,1.10172,1.10191,1.10144,1.10155,0,0
EURUSD,5,20200127,162500,1.10154,1.10185,1.10149,1.10185,0,0
EURUSD,5,20200127,163000,1.10182,1.10182,1.10157,1.10164,0,0
EURUSD,5,20200127,163500,1.10166,1.10184,1.10166,1.10168,0,0
EURUSD,5,20200127,164000,1.10165,1.10166,1.10147,1.10148,0,0
EURUSD,5,20200127,164500,1.10145,1.10153,1.10132,1.10153,0,0
EURUSD,5,20200127,165000,1.1015,1.10173,1.10146,1.1017,0,0
EURUSD,5,20200127,165500,1.10165,1.10165,1.10116,1.10127,0,0
EURUSD,5,20200127,170000,1.10126,1.10128,1.10107,1.10119,0,0
EURUSD,5,20200127,170500,1.10119,1.10125,1.101,1.10116,0,0
EURUSD,5,20200127,171000,1.10116,1.10123,1.10099,1.10115,0,0
EURUSD,5,20200127,171500,1.10115,1.10133,1.10112,1.10133,0,0
EURUSD,5,20200127,172000,1.10134,1.1019,1.10134,1.1019,0,0
EURUSD,5,20200127,172500,1.1019,1.10204,1.10179,1.10203,0,0
EURUSD,5,20200127,173000,1.10199,1.10204,1.10187,1.10198,0,0
EURUSD,5,20200127,173500,1.10199,1.10221,1.10198,1.10209,0,0
EURUSD,5,20200127,174000,1.10209,1.10209,1.10178,1.10182,0,0
EURUSD,5,20200127,174500,1.10183,1.10193,1.10178,1.10193,0,0
EURUSD,5,20200127,175000,1.10193,1.10216,1.10193,1.10209,0,0
EURUSD,5,20200127,175500,1.10203,1.10207,1.10187,1.10187,0,0
EURUSD,5,20200127,180000,1.1019,1.10192,1.10146,1.10148,0,0
EURUSD,5,20200127,180500,1.10152,1.10169,1.10152,1.10157,0,0
EURUSD,5,20200127,181000,1.10156,1.10156,1.10143,1.10143,0,0
EURUSD,5,20200127,181500,1.10143,1.1015,1.10142,1.10146,0,0
EURUSD,5,20200127,182000,1.10143,1.10169,1.10136,1.10169,0,0
EURUSD,5,20200127,182500,1.10169,1.10176,1.1016,1.1016,0,0
EURUSD,5,20200127,183000,1.1016,1.1016,1.10141,1.10145,0,0
EURUSD,5,20200127,183500,1.10142,1.10142,1.10116,1.10118,0,0
EURUSD,5,20200127,184000,1.10119,1.10125,1.10117,1.10122,0,0
EURUSD,5,20200127,184500,1.10122,1.10129,1.10109,1.10124,0,0
EURUSD,5,20200127,185000,1.10124,1.1014,1.10124,1.10138,0,0
EURUSD,5,20200127,185500,1.10139,1.10154,1.10138,1.10153,0,0
EURUSD,5,20200127,190000,1.10153,1.10154,1.10135,1.10142,0,0
EURUSD,5,20200127,190500,1.10142,1.10149,1.10141,1.10146,0,0
EURUSD,5,20200127,191000,1.10146,1.10152,1.10145,1.10147,0,0
EURUSD,5,20200127,191500,1.10148,1.10157,1.10137,1.10137,0,0
EURUSD,5,20200127,192000,1.10137,1.10138,1.10129,1.10137,0,0
EURUSD,5,20200127,192500,1.10137,1.10149,1.10137,1.10148,0,0
EURUSD,5,20200127,193000,1.10148,1.10154,1.1014,1.10143,0,0
EURUSD,5,20200127,193500,1.10145,1.1015,1.10143,1.10146,0,0
EURUSD,5,20200127,194000,1.10146,1.10153,1.10145,1.10148,0,0
EURUSD,5,20200127,194500,1.10149,1.10151,1.10143,1.10149,0,0
EURUSD,5,20200127,195000,1.10149,1.10165,1.10144,1.10149,0,0
EURUSD,5,20200127,195500,1.10149,1.1015,1.10141,1.10141,0,0
EURUSD,5,20200127,200000,1.10142,1.10152,1.10139,1.1015,0,0
EURUSD,5,20200127,200500,1.10152,1.10165,1.10148,1.10165,0,0
EURUSD,5,20200127,201000,1.10165,1.10171,1.1016,1.1016,0,0
EURUSD,5,20200127,201500,1.10163,1.10163,1.10149,1.10151,0,0
EURUSD,5,20200127,202000,1.10151,1.10156,1.10147,1.10152,0,0
EURUSD,5,20200127,202500,1.10153,1.10155,1.10144,1.10147,0,0
EURUSD,5,20200127,203000,1.10148,1.1015,1.10143,1.10144,0,0
EURUSD,5,20200127,203500,1.10143,1.10154,1.10143,1.10154,0,0
EURUSD,5,20200127,204000,1.10151,1.10158,1.1015,1.10155,0,0
EURUSD,5,20200127,204500,1.10153,1.10167,1.10149,1.10166,0,0
EURUSD,5,20200127,205000,1.10163,1.10168,1.10159,1.10164,0,0
EURUSD,5,20200127,205500,1.10164,1.10174,1.10159,1.10161,0,0
EURUSD,5,20200127,210000,1.10164,1.10168,1.10161,1.10165,0,0
EURUSD,5,20200127,210500,1.10161,1.10167,1.10157,1.10161,0,0
EURUSD,5,20200127,211000,1.10162,1.10167,1.10157,1.10167,0,0
EURUSD,5,20200127,211500,1.10167,1.10182,1.10166,1.10182,0,0
EURUSD,5,20200127,212000,1.10181,1.10188,1.10178,1.10187,0,0
EURUSD,5,20200127,212500,1.10187,1.10187,1.10177,1.1018,0,0
EURUSD,5,20200127,213000,1.10182,1.10183,1.10175,1.10177,0,0
EURUSD,5,20200127,213500,1.10177,1.10184,1.10174,1.1018,0,0
EURUSD,5,20200127,214000,1.10181,1.10181,1.10174,1.10175,0,0
EURUSD,5,20200127,214500,1.10176,1.10179,1.10174,1.10179,0,0
EURUSD,5,20200127,215000,1.10179,1.10181,1.10174,1.10176,0,0
EURUSD,5,20200127,215500,1.10179,1.10183,1.10173,1.10177,0,0
EURUSD,5,20200127,220000,1.1017,1.10184,1.1017,1.10181,0,0
EURUSD,5,20200127,220500,1.10184,1.10186,1.10182,1.10182,0,0
EURUSD,5,20200127,221000,1.1018,1.10192,1.1018,1.10191,0,0
EURUSD,5,20200127,221500,1.10191,1.10194,1.10189,1.10191,0,0
EURUSD,5,20200127,222000,1.10191,1.10204,1.10191,1.10199,0,0
EURUSD,5,20200127,222500,1.10199,1.10215,1.10195,1.10197,0,0
EURUSD,5,20200127,223000,1.10196,1.102,1.10195,1.10196,0,0
EURUSD,5,20200127,223500,1.102,1.10201,1.10196,1.10199,0,0
EURUSD,5,20200127,224000,1.10198,1.10198,1.10194,1.10196,0,0
EURUSD,5,20200127,224500,1.102,1.102,1.10191,1.10194,0,0
EURUSD,5,20200127,225000,1.10195,1.10215,1.10193,1.10195,0,0
EURUSD,5,20200127,225500,1.10195,1.102,1.10182,1.10185,0,0
EURUSD,5,20200127,230000,1.1019,1.10193,1.10185,1.1019,0,0
EURUSD,5,20200127,230500,1.10189,1.10193,1.10186,1.10186,0,0
EURUSD,5,20200127,231000,1.10186,1.10201,1.10185,1.102,0,0
EURUSD,5,20200127,231500,1.102,1.10203,1.10198,1.10198,0,0
EURUSD,5,20200127,232000,1.10199,1.102,1.10198,1.10199,0,0
EURUSD,5,20200127,232500,1.10199,1.10215,1.10195,1.10199,0,0
EURUSD,5,20200127,233000,1.10199,1.10199,1.10184,1.10193,0,0
EURUSD,5,20200127,233500,1.10193,1.10193,1.10178,1.10185,0,0
EURUSD,5,20200127,234000,1.10185,1.10188,1.10177,1.10185,0,0
EURUSD,5,20200127,234500,1.10185,1.10187,1.10182,1.10186,0,0
EURUSD,5,20200127,235000,1.10183,1.10189,1.10183,1.10186,0,0
EURUSD,5,20200127,235500,1.10186,1.10187,1.10173,1.10184,0,0
EURUSD,5,20200128,000000,1.10184,1.10206,1.10184,1.10202,0,0
EURUSD,5,20200128,000500,1.10192,1.10201,1.10188,1.10201,0,0
EURUSD,5,20200128,001000,1.102,1.102,1.10189,1.10194,0,0
EURUSD,5,20200128,001500,1.10194,1.10195,1.10189,1.10192,0,0
EURUSD,5,20200128,002000,1.10195,1.10195,1.10184,1.10189,0,0
EURUSD,5,20200128,002500,1.1019,1.1019,1.10185,1.10185,0,0
EURUSD,5,20200128,003000,1.10184,1.10196,1.10175,1.10189,0,0
EURUSD,5,20200128,003500,1.10188,1.10194,1.10184,1.10189,0,0
EURUSD,5,20200128,004000,1.10189,1.10201,1.10189,1.10194,0,0
EURUSD,5,20200128,004500,1.10195,1.10195,1.10183,1.1019,0,0
EURUSD,5,20200128,005000,1.1019,1.10196,1.1019,1.10195,0,0
EURUSD,5,20200128,005500,1.10196,1.10205,1.10185,1.10195,0,0
EURUSD,5,20200128,010000,1.10195,1.10199,1.10192,1.10196,0,0
EURUSD,5,20200128,010500,1.10196,1.10196,1.10193,1.10195,0,0
EURUSD,5,20200128,011000,1.10196,1.10205,1.10195,1.10196,0,0
EURUSD,5,20200128,011500,1.10196,1.10196,1.10185,1.10185,0,0
EURUSD,5,20200128,012000,1.10184,1.10186,1.10184,1.10184,0,0
EURUSD,5,20200128,012500,1.10185,1.10187,1.10184,1.10187,0,0
EURUSD,5,20200128,013000,1.10188,1.1019,1.10179,1.10179,0,0
EURUSD,5,20200128,013500,1.10179,1.10186,1.10174,1.10178,0,0
EURUSD,5,20200128,014000,1.10179,1.10185,1.10173,1.10179,0,0
EURUSD,5,20200128,014500,1.10178,1.1018,1.10178,1.1018,0,0
EURUSD,5,20200128,015000,1.10184,1.10189,1.10183,1.10186,0,0
EURUSD,5,20200128,015500,1.10185,1.10199,1.10179,1.10194,0,0
EURUSD,5,20200128,020000,1.10194,1.10214,1.10194,1.10197,0,0
EURUSD,5,20200128,020500,1.10198,1.10207,1.10198,1.10205,0,0
EURUSD,5,20200128,021000,1.10208,1.10223,1.10202,1.10223,0,0
EURUSD,5,20200128,021500,1.10222,1.10236,1.1022,1.10232,0,0
EURUSD,5,20200128,022000,1.10232,1.1025,1.10232,1.10249,0,0
EURUSD,5,20200128,022500,1.10245,1.1025,1.10234,1.10234,0,0
EURUSD,5,20200128,023000,1.10228,1.10228,1.10214,1.10215,0,0
EURUSD,5,20200128,023500,1.10214,1.10215,1.10211,1.10214,0,0
EURUSD,5,20200128,024000,1.10215,1.10215,1.10208,1.10208,0,0
EURUSD,5,20200128,024500,1.10209,1.10211,1.10202,1.10204,0,0
EURUSD,5,20200128,025000,1.10204,1.10208,1.10198,1.10208,0,0
EURUSD,5,20200128,025500,1.10208,1.10208,1.102,1.102,0,0
EURUSD,5,20200128,030000,1.102,1.10203,1.10184,1.10184,0,0
EURUSD,5,20200128,030500,1.10184,1.10188,1.10179,1.10179,0,0
EURUSD,5,20200128,031000,1.10179,1.10189,1.10175,1.10185,0,0
EURUSD,5,20200128,031500,1.10175,1.10195,1.10175,1.10185,0,0
EURUSD,5,20200128,032000,1.10185,1.1019,1.10175,1.1019,0,0
EURUSD,5,20200128,032500,1.10189,1.10193,1.10185,1.1019,0,0
EURUSD,5,20200128,033000,1.1019,1.10194,1.10188,1.10194,0,0
EURUSD,5,20200128,033500,1.10192,1.10205,1.1019,1.10193,0,0
EURUSD,5,20200128,034000,1.10193,1.10194,1.10189,1.10193,0,0
EURUSD,5,20200128,034500,1.10193,1.10195,1.10184,1.10193,0,0
EURUSD,5,20200128,035000,1.10193,1.10216,1.10193,1.10215,0,0
EURUSD,5,20200128,035500,1.10215,1.1022,1.10214,1.10215,0,0
EURUSD,5,20200128,040000,1.10215,1.10215,1.10211,1.10211,0,0
EURUSD,5,20200128,040500,1.10212,1.10212,1.10191,1.10194,0,0
EURUSD,5,20200128,041000,1.10194,1.10215,1.10194,1.102,0,0
EURUSD,5,20200128,041500,1.10201,1.10202,1.102,1.10201,0,0
EURUSD,5,20200128,042000,1.10201,1.10204,1.102,1.10201,0,0
EURUSD,5,20200128,042500,1.10204,1.10207,1.10203,1.10207,0,0
EURUSD,5,20200128,043000,1.10207,1.10209,1.102,1.10202,0,0
EURUSD,5,20200128,043500,1.10202,1.10209,1.10201,1.10209,0,0
EURUSD,5,20200128,044000,1.10209,1.10211,1.10206,1.1021,0,0
EURUSD,5,20200128,044500,1.1021,1.10219,1.1021,1.10218,0,0
EURUSD,5,20200128,045000,1.10217,1.10219,1.10217,1.10219,0,0
EURUSD,5,20200128,045500,1.10218,1.10219,1.10214,1.10214,0,0
EURUSD,5,20200128,050000,1.10214,1.10221,1.10214,1.10218,0,0
EURUSD,5,20200128,050500,1.10218,1.10224,1.10215,1.10223,0,0
EURUSD,5,20200128,051000,1.10221,1.10224,1.10221,1.10224,0,0
EURUSD,5,20200128,051500,1.10223,1.10223,1.10218,1.10218,0,0
EURUSD,5,20200128,052000,1.10218,1.10218,1.10213,1.10218,0,0
EURUSD,5,20200128,052500,1.10218,1.10219,1.10214,1.10218,0,0
EURUSD,5,20200128,053000,1.1022,1.10235,1.10216,1.10218,0,0
EURUSD,5,20200128,053500,1.10218,1.10219,1.10214,1.10215,0,0
EURUSD,5,20200128,054000,1.10215,1.10215,1.10209,1.10212,0,0
EURUSD,5,20200128,054500,1.10211,1.10225,1.10195,1.10205,0,0
EURUSD,5,20200128,055000,1.10205,1.10209,1.102,1.10203,0,0
EURUSD,5,20200128,055500,1.10204,1.10226,1.10204,1.10225,0,0
EURUSD,5,20200128,060000,1.10225,1.1023,1.10219,1.10225,0,0
EURUSD,5,20200128,060500,1.10224,1.10224,1.10219,1.10219,0,0
EURUSD,5,20200128,061000,1.1022,1.10229,1.10219,1.10224,0,0
EURUSD,5,20200128,061500,1.10224,1.10226,1.10222,1.10225,0,0
EURUSD,5,20200128,062000,1.10227,1.10231,1.10227,1.10229,0,0
EURUSD,5,20200128,062500,1.10229,1.10231,1.10223,1.10224,0,0
EURUSD,5,20200128,063000,1.10223,1.10225,1.10223,1.10223,0,0
EURUSD,5,20200128,063500,1.10224,1.10225,1.10222,1.10222,0,0
EURUSD,5,20200128,064000,1.10222,1.10223,1.10215,1.10219,0,0
EURUSD,5,20200128,064500,1.10224,1.10224,1.10218,1.10219,0,0
EURUSD,5,20200128,065000,1.10225,1.10225,1.10215,1.10218,0,0
EURUSD,5,20200128,065500,1.10223,1.10228,1.10222,1.10222,0,0
EURUSD,5,20200128,070000,1.10219,1.10225,1.10217,1.10221,0,0
EURUSD,5,20200128,070500,1.10221,1.10232,1.10219,1.10225,0,0
EURUSD,5,20200128,071000,1.10226,1.10233,1.10224,1.10224,0,0
EURUSD,5,20200128,071500,1.10225,1.10231,1.10219,1.10231,0,0
EURUSD,5,20200128,072000,1.10231,1.10233,1.10225,1.1023,0,0
EURUSD,5,20200128,072500,1.1023,1.10232,1.10228,1.1023,0,0
EURUSD,5,20200128,073000,1.1023,1.1023,1.10213,1.10213,0,0
EURUSD,5,20200128,073500,1.10214,1.10215,1.10204,1.10204,0,0
EURUSD,5,20200128,074000,1.10204,1.10204,1.10183,1.10184,0,0
EURUSD,5,20200128,074500,1.10187,1.10193,1.10187,1.10193,0,0
EURUSD,5,20200128,075000,1.10194,1.10199,1.10184,1.10199,0,0
EURUSD,5,20200128,075500,1.10199,1.102,1.10193,1.10195,0,0
EURUSD,5,20200128,080000,1.10194,1.10194,1.10172,1.10172,0,0
EURUSD,5,20200128,080500,1.10173,1.10184,1.10158,1.1018,0,0
EURUSD,5,20200128,081000,1.1018,1.10184,1.1017,1.1017,0,0
EURUSD,5,20200128,081500,1.1017,1.10177,1.10153,1.10156,0,0
EURUSD,5,20200128,082000,1.10158,1.10175,1.10158,1.10175,0,0
EURUSD,5,20200128,082500,1.10174,1.10174,1.10149,1.10149,0,0
EURUSD,5,20200128,083000,1.10154,1.1016,1.10143,1.10152,0,0
EURUSD,5,20200128,083500,1.10154,1.10167,1.10152,1.10162,0,0
EURUSD,5,20200128,084000,1.10162,1.10191,1.10162,1.10183,0,0
EURUSD,5,20200128,084500,1.10181,1.10185,1.10174,1.10182,0,0
EURUSD,5,20200128,085000,1.10182,1.10182,1.10174,1.10179,0,0
EURUSD,5,20200128,085500,1.1018,1.10181,1.10163,1.10163,0,0
EURUSD,5,20200128,090000,1.10168,1.10201,1.10165,1.10198,0,0
EURUSD,5,20200128,090500,1.10206,1.10235,1.10199,1.10214,0,0
EURUSD,5,20200128,091000,1.10213,1.10214,1.10199,1.10199,0,0
EURUSD,5,20200128,091500,1.10199,1.10204,1.10172,1.10183,0,0
EURUSD,5,20200128,092000,1.1018,1.10183,1.10128,1.10144,0,0
EURUSD,5,20200128,092500,1.10149,1.10168,1.10144,1.10166,0,0
EURUSD,5,20200128,093000,1.10171,1.10173,1.10132,1.10134,0,0
EURUSD,5,20200128,093500,1.10134,1.10158,1.10128,1.10155,0,0
EURUSD,5,20200128,094000,1.10152,1.1016,1.10143,1.1015,0,0
EURUSD,5,20200128,094500,1.1015,1.10179,1.10148,1.10168,0,0
EURUSD,5,20200128,095000,1.10165,1.10165,1.10129,1.10139,0,0
EURUSD,5,20200128,095500,1.1014,1.10195,1.10138,1.10195,0,0
EURUSD,5,20200128,100000,1.10195,1.10212,1.1018,1.10211,0,0
EURUSD,5,20200128,100500,1.10212,1.10213,1.10191,1.10202,0,0
EURUSD,5,20200128,101000,1.10199,1.10205,1.10179,1.10197,0,0
EURUSD,5,20200128,101500,1.10196,1.10217,1.10191,1.10213,0,0
EURUSD,5,20200128,102000,1.10213,1.10214,1.10167,1.10173,0,0
EURUSD,5,20200128,102500,1.10173,1.10177,1.10137,1.10139,0,0
EURUSD,5,20200128,103000,1.10138,1.10159,1.10136,1.10153,0,0
EURUSD,5,20200128,103500,1.10152,1.10161,1.10144,1.10144,0,0
EURUSD,5,20200128,104000,1.10147,1.10168,1.10141,1.10167,0,0
EURUSD,5,20200128,104500,1.10167,1.10192,1.10161,1.10192,0,0
EURUSD,5,20200128,105000,1.10191,1.10204,1.10182,1.10188,0,0
EURUSD,5,20200128,105500,1.10188,1.1019,1.10166,1.10168,0,0
EURUSD,5,20200128,110000,1.10168,1.10181,1.10162,1.10178,0,0
EURUSD,5,20200128,110500,1.10177,1.10209,1.10172,1.10202,0,0
EURUSD,5,20200128,111000,1.10199,1.10212,1.10183,1.10212,0,0
EURUSD,5,20200128,111500,1.10212,1.10213,1.102,1.10212,0,0
EURUSD,5,20200128,112000,1.10216,1.10226,1.10213,1.10217,0,0
EURUSD,5,20200128,112500,1.10217,1.10223,1.10205,1.10213,0,0
EURUSD,5,20200128,113000,1.1021,1.1021,1.10195,1.10197,0,0
EURUSD,5,20200128,113500,1.10197,1.10199,1.10192,1.10195,0,0
EURUSD,5,20200128,114000,1.10196,1.10197,1.10166,1.10168,0,0
EURUSD,5,20200128,114500,1.10168,1.10173,1.1015,1.10168,0,0
EURUSD,5,20200128,115000,1.10167,1.10189,1.10161,1.10186,0,0
EURUSD,5,20200128,115500,1.10187,1.10198,1.10183,1.10192,0,0
EURUSD,5,20200128,120000,1.10193,1.10196,1.10177,1.10178,0,0
EURUSD,5,20200128,120500,1.10174,1.10189,1.10174,1.10179,0,0
EURUSD,5,20200128,121000,1.10182,1.10188,1.10162,1.10168,0,0
EURUSD,5,20200128,121500,1.10166,1.10179,1.10151,1.10151,0,0
EURUSD,5,20200128,122000,1.10151,1.10158,1.1014,1.1014,0,0
EURUSD,5,20200128,122500,1.1014,1.10148,1.10132,1.10143,0,0
EURUSD,5,20200128,123000,1.10142,1.10156,1.1014,1.10152,0,0
EURUSD,5,20200128,123500,1.10153,1.10158,1.10148,1.10158,0,0
EURUSD,5,20200128,124000,1.10158,1.10159,1.10126,1.10138,0,0
